Ticker,Alert_Type,Severity,Title,Message,Triggered_At,Is_Read
SGO.PA,new_opportunity,media,Nueva oportunidad detectada en SGO.PA,SGO.PA aparece por primera vez con score 77.3 y clasificación entrada_escalada.,2026-05-17T10:14:43.679507+02:00,False
DSY.PA,new_opportunity,media,Nueva oportunidad detectada en DSY.PA,DSY.PA aparece por primera vez con score 82.5 y clasificación seguimiento.,2026-05-17T10:14:48.736261+02:00,False
PUB.PA,new_opportunity,media,Nueva oportunidad detectada en PUB.PA,PUB.PA aparece por primera vez con score 74.2 y clasificación seguimiento.,2026-05-17T10:14:49.908476+02:00,False
RNO.PA,new_opportunity,media,Nueva oportunidad detectada en RNO.PA,RNO.PA aparece por primera vez con score 64.0 y clasificación descarte.,2026-05-17T10:14:50.481038+02:00,False
HEIA.AS,new_opportunity,media,Nueva oportunidad detectada en HEIA.AS,HEIA.AS aparece por primera vez con score 71.8 y clasificación seguimiento.,2026-05-17T10:14:51.985054+02:00,False
PHIA.AS,new_opportunity,media,Nueva oportunidad detectada en PHIA.AS,PHIA.AS aparece por primera vez con score 68.8 y clasificación entrada_directa.,2026-05-17T10:14:55.631580+02:00,False
REN.AS,new_opportunity,media,Nueva oportunidad detectada en REN.AS,REN.AS aparece por primera vez con score 65.7 y clasificación entrada_escalada.,2026-05-17T10:14:55.962863+02:00,False
WKL.AS,new_opportunity,media,Nueva oportunidad detectada en WKL.AS,WKL.AS aparece por primera vez con score 68.3 y clasificación seguimiento.,2026-05-17T10:14:57.977214+02:00,False
AD.AS,new_opportunity,media,Nueva oportunidad detectada en AD.AS,AD.AS aparece por primera vez con score 62.8 y clasificación descarte.,2026-05-17T10:14:59.075760+02:00,False
RACE.MI,new_opportunity,media,Nueva oportunidad detectada en RACE.MI,RACE.MI aparece por primera vez con score 72.0 y clasificación seguimiento.,2026-05-17T10:15:06.845961+02:00,False
GSK.L,new_opportunity,media,Nueva oportunidad detectada en GSK.L,GSK.L aparece por primera vez con score 65.5 y clasificación seguimiento.,2026-05-17T10:15:23.378011+02:00,False
ULVR.L,new_opportunity,media,Nueva oportunidad detectada en ULVR.L,ULVR.L aparece por primera vez con score 67.2 y clasificación seguimiento.,2026-05-17T10:15:25.046386+02:00,False
BA.L,new_opportunity,media,Nueva oportunidad detectada en BA.L,BA.L aparece por primera vez con score 60.8 y clasificación entrada_escalada.,2026-05-17T10:15:33.476698+02:00,False
DGE.L,new_opportunity,media,Nueva oportunidad detectada en DGE.L,DGE.L aparece por primera vez con score 63.5 y clasificación seguimiento.,2026-05-17T10:15:33.818623+02:00,False
IMB.L,new_opportunity,media,Nueva oportunidad detectada en IMB.L,IMB.L aparece por primera vez con score 60.9 y clasificación seguimiento.,2026-05-17T10:15:35.809505+02:00,False
PG,new_opportunity,media,Nueva oportunidad detectada en PG,PG aparece por primera vez con score 63.1 y clasificación seguimiento.,2026-05-17T10:15:38.594749+02:00,False
MMM,new_opportunity,media,Nueva oportunidad detectada en MMM,MMM aparece por primera vez con score 61.1 y clasificación descarte.,2026-05-17T10:15:41.540156+02:00,False
ABT,new_opportunity,media,Nueva oportunidad detectada en ABT,ABT aparece por primera vez con score 80.0 y clasificación seguimiento.,2026-05-17T10:15:42.310897+02:00,False
T,new_opportunity,media,Nueva oportunidad detectada en T,T aparece por primera vez con score 71.3 y clasificación seguimiento.,2026-05-17T10:15:44.238178+02:00,False
GPC,new_opportunity,media,Nueva oportunidad detectada en GPC,GPC aparece por primera vez con score 66.1 y clasificación seguimiento.,2026-05-17T10:15:50.272123+02:00,False
SWK,new_opportunity,media,Nueva oportunidad detectada en SWK,SWK aparece por primera vez con score 60.1 y clasificación seguimiento.,2026-05-17T10:15:51.442470+02:00,False
ADP,new_opportunity,media,Nueva oportunidad detectada en ADP,ADP aparece por primera vez con score 72.8 y clasificación seguimiento.,2026-05-17T10:15:52.766036+02:00,False
BDX,new_opportunity,media,Nueva oportunidad detectada en BDX,BDX aparece por primera vez con score 65.6 y clasificación seguimiento.,2026-05-17T10:15:54.261378+02:00,False
LOW,new_opportunity,media,Nueva oportunidad detectada en LOW,LOW aparece por primera vez con score 66.3 y clasificación seguimiento.,2026-05-17T10:15:56.020420+02:00,False
MCD,new_opportunity,media,Nueva oportunidad detectada en MCD,MCD aparece por primera vez con score 65.8 y clasificación seguimiento.,2026-05-17T10:15:58.497006+02:00,False
WFC,new_opportunity,media,Nueva oportunidad detectada en WFC,WFC aparece por primera vez con score 76.7 y clasificación seguimiento.,2026-05-17T10:16:03.311871+02:00,False
BAC,new_opportunity,media,Nueva oportunidad detectada en BAC,BAC aparece por primera vez con score 63.1 y clasificación descarte.,2026-05-17T10:16:03.507924+02:00,False
HD,new_opportunity,media,Nueva oportunidad detectada en HD,HD aparece por primera vez con score 66.0 y clasificación seguimiento.,2026-05-17T10:16:09.072699+02:00,False
IBM,new_opportunity,media,Nueva oportunidad detectada en IBM,IBM aparece por primera vez con score 63.4 y clasificación seguimiento.,2026-05-17T10:16:14.658102+02:00,False
UPS,new_opportunity,media,Nueva oportunidad detectada en UPS,UPS aparece por primera vez con score 69.8 y clasificación seguimiento.,2026-05-17T10:16:16.170193+02:00,False
RTX,new_opportunity,media,Nueva oportunidad detectada en RTX,RTX aparece por primera vez con score 61.6 y clasificación descarte.,2026-05-17T10:16:19.277812+02:00,False
GILD,new_opportunity,media,Nueva oportunidad detectada en GILD,GILD aparece por primera vez con score 69.2 y clasificación entrada_escalada.,2026-05-17T10:16:26.431504+02:00,False
KMB,new_opportunity,media,Nueva oportunidad detectada en KMB,KMB aparece por primera vez con score 64.5 y clasificación entrada_escalada.,2026-05-17T10:16:37.856068+02:00,False
HRL,new_opportunity,media,Nueva oportunidad detectada en HRL,HRL aparece por primera vez con score 66.2 y clasificación entrada_escalada.,2026-05-17T10:16:38.606719+02:00,False
SJM,new_opportunity,media,Nueva oportunidad detectada en SJM,SJM aparece por primera vez con score 65.8 y clasificación seguimiento.,2026-05-17T10:16:40.209532+02:00,False
GIS,new_opportunity,media,Nueva oportunidad detectada en GIS,GIS aparece por primera vez con score 82.7 y clasificación seguimiento.,2026-05-17T10:16:41.374171+02:00,False
CPB,new_opportunity,media,Nueva oportunidad detectada en CPB,CPB aparece por primera vez con score 82.0 y clasificación seguimiento.,2026-05-17T10:16:41.717628+02:00,False
IP,new_opportunity,media,Nueva oportunidad detectada en IP,IP aparece por primera vez con score 80.7 y clasificación entrada_directa.,2026-05-17T10:16:45.207410+02:00,False
MSFT,new_opportunity,media,Nueva oportunidad detectada en MSFT,MSFT aparece por primera vez con score 65.5 y clasificación seguimiento.,2026-05-17T10:16:46.776039+02:00,False
CSL.AX,new_opportunity,media,Nueva oportunidad detectada en CSL.AX,CSL.AX aparece por primera vez con score 75.5 y clasificación seguimiento.,2026-05-17T10:16:54.080184+02:00,False
WBC.AX,new_opportunity,media,Nueva oportunidad detectada en WBC.AX,WBC.AX aparece por primera vez con score 61.7 y clasificación descarte.,2026-05-17T10:16:56.227829+02:00,False
WES.AX,new_opportunity,media,Nueva oportunidad detectada en WES.AX,WES.AX aparece por primera vez con score 62.2 y clasificación seguimiento.,2026-05-17T10:16:59.443508+02:00,False
AMC.AX,new_opportunity,media,Nueva oportunidad detectada en AMC.AX,AMC.AX aparece por primera vez con score 63.0 y clasificación seguimiento.,2026-05-17T10:17:06.814328+02:00,False
IAG.AX,new_opportunity,media,Nueva oportunidad detectada en IAG.AX,IAG.AX aparece por primera vez con score 63.1 y clasificación seguimiento.,2026-05-17T10:17:09.320758+02:00,False
GPT.AX,new_opportunity,media,Nueva oportunidad detectada en GPT.AX,GPT.AX aparece por primera vez con score 65.7 y clasificación seguimiento.,2026-05-17T10:17:10.952971+02:00,False
SCG.AX,new_opportunity,media,Nueva oportunidad detectada en SCG.AX,SCG.AX aparece por primera vez con score 64.3 y clasificación seguimiento.,2026-05-17T10:17:12.439322+02:00,False
VCX.AX,new_opportunity,media,Nueva oportunidad detectada en VCX.AX,VCX.AX aparece por primera vez con score 61.6 y clasificación seguimiento.,2026-05-17T10:17:13.812539+02:00,False
MGR.AX,new_opportunity,media,Nueva oportunidad detectada en MGR.AX,MGR.AX aparece por primera vez con score 75.8 y clasificación seguimiento.,2026-05-17T10:17:13.866523+02:00,False
TWE.AX,new_opportunity,media,Nueva oportunidad detectada en TWE.AX,TWE.AX aparece por primera vez con score 84.5 y clasificación seguimiento.,2026-05-17T10:17:14.155676+02:00,False
BEN.AX,new_opportunity,media,Nueva oportunidad detectada en BEN.AX,BEN.AX aparece por primera vez con score 66.7 y clasificación seguimiento.,2026-05-17T10:17:15.532686+02:00,False
7203.T,new_opportunity,media,Nueva oportunidad detectada en 7203.T,7203.T aparece por primera vez con score 73.2 y clasificación seguimiento.,2026-05-17T10:17:17.790118+02:00,False
9432.T,new_opportunity,media,Nueva oportunidad detectada en 9432.T,9432.T aparece por primera vez con score 60.3 y clasificación descarte.,2026-05-17T10:17:21.689326+02:00,False
4503.T,new_opportunity,media,Nueva oportunidad detectada en 4503.T,4503.T aparece por primera vez con score 61.4 y clasificación seguimiento.,2026-05-17T10:17:25.192509+02:00,False
4568.T,new_opportunity,media,Nueva oportunidad detectada en 4568.T,4568.T aparece por primera vez con score 82.4 y clasificación seguimiento.,2026-05-17T10:17:25.335312+02:00,False
6758.T,new_opportunity,media,Nueva oportunidad detectada en 6758.T,6758.T aparece por primera vez con score 77.5 y clasificación seguimiento.,2026-05-17T10:17:25.789104+02:00,False
7751.T,new_opportunity,media,Nueva oportunidad detectada en 7751.T,7751.T aparece por primera vez con score 76.5 y clasificación seguimiento.,2026-05-17T10:17:28.951951+02:00,False
7267.T,new_opportunity,media,Nueva oportunidad detectada en 7267.T,7267.T aparece por primera vez con score 67.7 y clasificación descarte.,2026-05-17T10:17:29.001106+02:00,False
9020.T,new_opportunity,media,Nueva oportunidad detectada en 9020.T,9020.T aparece por primera vez con score 60.6 y clasificación descarte.,2026-05-17T10:17:32.608860+02:00,False
9021.T,new_opportunity,media,Nueva oportunidad detectada en 9021.T,9021.T aparece por primera vez con score 82.2 y clasificación seguimiento.,2026-05-17T10:17:32.763726+02:00,False
9022.T,new_opportunity,media,Nueva oportunidad detectada en 9022.T,9022.T aparece por primera vez con score 87.6 y clasificación seguimiento.,2026-05-17T10:17:34.164975+02:00,False
3382.T,new_opportunity,media,Nueva oportunidad detectada en 3382.T,3382.T aparece por primera vez con score 76.5 y clasificación seguimiento.,2026-05-17T10:17:35.904959+02:00,False
0002.HK,new_opportunity,media,Nueva oportunidad detectada en 0002.HK,0002.HK aparece por primera vez con score 60.3 y clasificación pendiente_confirmacion.,2026-05-17T10:17:39.904870+02:00,False
0700.HK,new_opportunity,media,Nueva oportunidad detectada en 0700.HK,0700.HK aparece por primera vez con score 80.5 y clasificación seguimiento.,2026-05-17T10:17:46.172376+02:00,False
035420.KS,new_opportunity,media,Nueva oportunidad detectada en 035420.KS,035420.KS aparece por primera vez con score 72.3 y clasificación entrada_directa.,2026-05-17T10:17:52.353573+02:00,False
C6L.SI,new_opportunity,media,Nueva oportunidad detectada en C6L.SI,C6L.SI aparece por primera vez con score 70.5 y clasificación entrada_directa.,2026-05-17T10:17:59.094708+02:00,False
