Rank,Ticker,Nombre,Mercado,Sector,Industria,País,Moneda,Precio,Rules_Version,Model_Version,Config_Version,Evaluation_Timestamp,Score_Total,Score_Cuantitativo,Score_Fundamental,Score_Valoracion,Score_Causal,Score_Recuperacion,Score_Tecnico,Clasificacion,Clasificacion_Base,hard_rules_applied,Capa1_Pasa,Capa1_Status,Capa2_Causal_Classification,Capa2_Causal_Confidence,Capa2_Problem_Type,Capa2_Justification,Capa3_Recovery_Status,Capa3_Recovery_Signals,Capa4_Status,Capa5_Final_Classification,Capa5_Entry_Zone_Min,Capa5_Entry_Zone_Max,Capa5_Entry_Zone,Capa5_Exit_Zone_Min,Capa5_Exit_Zone_Max,Capa5_Exit_Zone,Capa5_Invalidation_Conditions,Capa5_Estimated_Horizon_Months,Capa5_Short_Explanation,Capa5_Summary_Explanation,Señales,Div_Yield_Actual_%,Historial_Div_Años_10,Consec_Antes_Corte,Recorte_Reciente,Payout_%,D/E,Vol_Medio_Diario,Net_Debt,Net_Debt_EBITDA,Variacion_Deuda_Trimestral_%,Tipo_Margen,Margen_Actual_%,Margen_Medio_4T_%,Variacion_Margen_pp,ROE_%,Cap_Millones,PER,P/B,EV_EBITDA,Caida_52s_%,Caida_Max_Multianual_%,Dist_SMA200_%,RSI_14,MACD_Cruce,MACD_Convergiendo,MACD_Semanal,MACD_Semanal_Giro,Estocastico_K,Estocastico_D,Estocastico_Giro,MA40_Semanal,Dist_MA40_Semanal_%,Base_Pattern_Detected,Trendline_Break,Technical_Base_Score,Technical_Bonus_Points,Vol_Ratio,Soporte,SMA50_Girando
1,9022.T,CENTRAL JAPAN RAILWAY CO,ASIA,Industrials,Railroads,Japan,JPY,3626.0,1.0,script-v2.0,1.0,2026-05-13T10:40:51.796211+02:00,87.6,88.5,81,95,0,7,85,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 465.88 vs 390.66 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 0.88% con caída del 24.9% | analyst_upgrade (media): Target 4605.83 vs precio 3626.00 (+27%), recMean 2.42, recKey buy",fuerte,seguimiento,3552.0,3626.0,3552.00 - 3626.00,4105.5,4135.8,4105.50 - 4135.80,Pérdida del soporte en 3552.00 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"CENTRAL JAPAN RAILWAY CO está un 24.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.5%, deuda neta/EBITDA 4.3x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","CENTRAL JAPAN RAILWAY CO está un 24.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.5%, deuda neta/EBITDA 4.3x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI en sobreventa | 🟢 Divergencia alcista RSI | 🟡 MACD convergiendo | 🟢 Cerca de soporte | 🟢 base_pattern_detected,0.88,11,20,False,5.6,0.94,2807925.0,4437330165760.0,4.28,9.9,,52.2,,,11.5,3463756.0,6.4,0.68,7.65,24.9,24.6,-12.3,31.7,False,True,-87.9627,False,10.1,6.0,False,4179.39,-13.2,True,False,73,12,0.84,3552.0,False
2,CPB,The Campbell's Company,SP500,Consumer Defensive,Packaged Foods,United States,USD,20.39,1.0,script-v2.0,1.0,2026-05-13T10:40:09.433536+02:00,85.5,88.3,84,92,0,1,77,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,dividend_maintained (baja): Dividendo actual 7.65% con caída del 43.4%,fuerte,seguimiento,20.17,20.39,20.17 - 20.39,27.21,30.63,27.21 - 30.63,Pérdida del soporte en 20.17 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"The Campbell's Company está un 43.4% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.9%, deuda neta/EBITDA 3.9x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.","The Campbell's Company está un 43.4% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.9%, deuda neta/EBITDA 3.9x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,7.65,11,20,False,84.8,1.85,8847468.0,6852000192.0,3.92,6.3,gross,29.6,29.3,0.3,13.9,6079.0,11.1,1.52,7.4,43.4,58.0,-25.1,40.4,False,False,-2.3536,True,25.0,41.0,False,26.96,-24.4,True,False,55,22,0.92,20.17,False
3,RI.PA,PERNOD RICARD,EUROSTOXX,Consumer Defensive,Beverages - Wineries & Distilleries,France,EUR,61.06,1.0,script-v2.0,1.0,2026-05-13T10:38:27.914521+02:00,83.0,91.0,83,98,0,7,59,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 6.45 vs 5.83 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 7.70% con caída del 43.2% | analyst_upgrade (media): Target 87.03 vs precio 61.06 (+43%), recMean 2.32, recKey buy",razonable,seguimiento,58.6,61.06,58.60 - 61.06,78.43,91.33,78.43 - 91.33,Pérdida del soporte en 58.60 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"PERNOD RICARD está un 43.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 8.6%, deuda neta/EBITDA 3.9x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.","PERNOD RICARD está un 43.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 8.6%, deuda neta/EBITDA 3.9x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cerca de soporte | 🟢 base_pattern_detected,7.7,10,0,False,84.0,0.82,866288.0,11203999744.0,3.89,8.0,,58.4,,,8.6,15376.0,10.9,0.99,9.63,43.2,55.4,-22.2,35.3,False,False,-5.0545,False,2.2,4.0,False,77.42,-21.1,True,False,47,12,0.65,58.6,False
4,CAP.PA,CAPGEMINI,EUROSTOXX,Technology,Information Technology Services,France,EUR,97.88,1.0,script-v2.0,1.0,2026-05-13T10:38:19.961047+02:00,82.9,93.9,88,99,0,4,50,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 3.47% con caída del 37.5% | analyst_upgrade (media): Target 149.93 vs precio 97.88 (+53%), recMean 1.72, recKey buy",razonable,seguimiento,92.99,97.88,92.99 - 97.88,121.84,133.07,121.84 - 133.07,Pérdida del soporte en 92.99 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"CAPGEMINI está un 37.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.7%, deuda neta/EBITDA 2.3x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 base_pattern_detected. Clasificación: seguimiento.","CAPGEMINI está un 37.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.7%, deuda neta/EBITDA 2.3x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 base_pattern_detected. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 base_pattern_detected,3.47,10,0,False,37.2,0.81,741537.0,6643999744.0,2.29,55.8,,27.0,,,13.7,16360.0,10.7,1.43,8.11,37.5,52.6,-19.7,38.8,False,False,-8.3672,False,2.3,15.5,False,121.35,-19.3,True,False,38,12,0.62,,False
5,IP,International Paper Company,SP500,Consumer Cyclical,Packaging & Containers,United States,USD,32.87,1.0,script-v2.0,1.0,2026-05-13T10:40:12.276807+02:00,81.5,81.3,69,92,0,9,82,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,eps_stabilization (media): EPS 0.11 vs -4.52 (Diluted EPS) | debt_reduction (alta): Deuda 9759.0M vs 10317.0M | dividend_maintained (baja): Dividendo actual 5.63% con caída del 41.4%,fuerte,seguimiento,32.13,32.87,32.13 - 32.87,41.22,47.71,41.22 - 47.71,Pérdida del soporte en 32.13 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"International Paper Company está un 41.4% por debajo de su máximo 52s. Fundamentalmente sólida con ROE -16.0%, deuda neta/EBITDA 2.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","International Paper Company está un 41.4% por debajo de su máximo 52s. Fundamentalmente sólida con ROE -16.0%, deuda neta/EBITDA 2.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 Cerca de soporte | 🟢 base_pattern_detected,5.63,11,20,False,158.1,0.66,6985486.0,8522999552.0,2.13,-5.4,gross,29.7,29.8,-0.1,-16.0,17405.0,12.3,1.18,6.47,41.4,42.8,-20.3,44.3,True,False,-2.6826,False,71.2,54.7,False,40.72,-19.3,True,False,70,12,0.65,32.13,False
6,GIS,"General Mills, Inc.",SP500,Consumer Defensive,Packaged Foods,United States,USD,34.13,1.0,script-v2.0,1.0,2026-05-13T10:40:09.157914+02:00,81.0,87.4,89,86,0,6,62,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,debt_reduction (alta): Deuda 0.0M vs 13734.8M | dividend_maintained (baja): Dividendo actual 7.15% con caída del 38.3%,razonable,seguimiento,32.42,34.13,32.42 - 34.13,43.79,47.05,43.79 - 47.05,Pérdida del soporte en 32.42 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"General Mills, Inc. está un 38.3% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 23.6%, deuda neta/EBITDA -0.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 base_pattern_detected. Clasificación: seguimiento.","General Mills, Inc. está un 38.3% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 23.6%, deuda neta/EBITDA -0.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 base_pattern_detected. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 base_pattern_detected,7.15,11,20,False,59.4,2.18,9321936.0,-399000000.0,-0.12,-100.0,gross,33.1,33.0,0.2,23.6,18215.0,8.3,3.3,6.32,38.3,51.1,-22.1,39.5,False,False,-3.3192,False,29.6,31.0,False,43.52,-21.6,True,False,50,12,1.29,,False
7,TWE.AX,TREA WINE FPO [TWE],ASX,Consumer Defensive,Beverages - Wineries & Distilleries,Australia,AUD,4.18,1.0,script-v2.0,1.0,2026-05-13T10:40:36.094645+02:00,81.0,86.9,72,100,0,7,63,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 0.54 vs 0.13 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 9.57% con caída del 54.2% | analyst_upgrade (media): Target 5.45 vs precio 4.18 (+30%), recMean 2.57, recKey hold",razonable,seguimiento,4.05,4.13,4.05 - 4.13,5.65,7.75,5.65 - 7.75,Pérdida del soporte en 4.13 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"TREA WINE FPO [TWE] está un 54.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE -9.9%, deuda neta/EBITDA 1.8x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.","TREA WINE FPO [TWE] está un 54.2% por debajo de su máximo 52s. Fundamentalmente sólida con ROE -9.9%, deuda neta/EBITDA 1.8x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,9.57,10,0,False,72.4,0.54,6658847.0,1862100064.0,1.81,,,46.1,,,-9.9,3375.0,12.2,0.88,-20.0,54.2,65.0,-26.0,47.8,False,False,-0.5491,True,10.7,15.6,False,5.53,-24.4,True,False,41,22,0.62,4.13,False
8,7203.T,TOYOTA MOTOR CORP,ASIA,Consumer Cyclical,Auto Manufacturers,Japan,JPY,2939.5,1.0,script-v2.0,1.0,2026-05-13T10:40:38.867350+02:00,80.7,75.5,75,76,0,7,96,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"margin_stabilization (media): Margen gross 17.8% vs 15.9% (+1.9 pp) | dividend_maintained (baja): Dividendo actual 3.40% con caída del 26.5% | analyst_upgrade (media): Target 3849.67 vs precio 2939.50 (+31%), recMean 1.78, recKey buy",fuerte,seguimiento,2798.0,2939.5,2798.00 - 2939.50,3122.41,3400.0,3122.41 - 3400.00,Pérdida del soporte en 2798.00 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"TOYOTA MOTOR CORP está un 26.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 10.2%, deuda neta/EBITDA 4.8x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","TOYOTA MOTOR CORP está un 26.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 10.2%, deuda neta/EBITDA 4.8x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI recuperándose de sobreventa | 🟢 Divergencia alcista RSI | 🟡 MACD convergiendo | 🟢 Volumen creciente | 🟢 Cerca de soporte | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected,3.4,11,20,False,32.2,1.05,23525455.0,29337927548928.0,4.76,8.4,gross,14.9,17.6,-2.7,10.2,34806778.0,10.0,0.98,10.95,26.5,25.4,-5.9,35.6,False,True,-30.1298,False,23.0,13.7,False,3177.7,-7.5,True,False,79,17,1.32,2798.0,False
9,4568.T,DAIICHI SANKYO COMPANY LIMITED,ASIA,Healthcare,Drug Manufacturers - General,Japan,JPY,2725.5,1.0,script-v2.0,1.0,2026-05-13T10:40:44.842283+02:00,80.5,80.4,98,65,0,7,81,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 155.87 vs 104.62 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 3.67% con caída del 34.8% | analyst_upgrade (media): Target 4521.25 vs precio 2725.50 (+66%), recMean 1.38, recKey strong_buy",fuerte,seguimiento,2453.0,2725.5,2453.00 - 2725.50,3283.29,3551.3,3283.29 - 3551.30,Pérdida del soporte en 2453.00 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"DAIICHI SANKYO COMPANY LIMITED está un 34.8% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 15.8%, deuda neta/EBITDA -0.5x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","DAIICHI SANKYO COMPANY LIMITED está un 34.8% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 15.8%, deuda neta/EBITDA -0.5x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,3.67,11,20,False,55.6,0.18,8849228.0,-149326004224.0,-0.49,196.5,,68.5,,,15.8,4959465.0,19.4,2.95,15.77,34.8,54.7,-17.0,48.7,True,False,-192.6043,True,49.3,45.6,False,3228.01,-15.6,True,False,59,22,1.0,2453.0,False
10,FRE.DE,Fresenius SE & Co. KGaA       I,EUROSTOXX,Healthcare,Medical Care Facilities,Germany,EUR,38.83,1.0,script-v2.0,1.0,2026-05-13T10:38:06.739828+02:00,80.2,79.5,79,80,0,12,82,entrada_directa,entrada_directa,,True,pass,pendiente,0,desconocido,Pendiente de implementar,confirmada,"eps_stabilization (media): EPS 0.58 vs 0.41 (Diluted EPS) | debt_reduction (alta): Deuda 11905.0M vs 12852.0M | dividend_maintained (baja): Dividendo actual 2.70% con caída del 26.7% | analyst_upgrade (media): Target 55.08 vs precio 38.83 (+42%), recMean 1.50, recKey strong_buy",fuerte,entrada_directa,38.18,38.83,38.18 - 38.83,45.02,46.77,45.02 - 46.77,Pérdida del soporte en 38.18 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"Fresenius SE & Co. KGaA       I está un 26.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 7.8%, deuda neta/EBITDA 3.2x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: entrada_directa.","Fresenius SE & Co. KGaA       I está un 26.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 7.8%, deuda neta/EBITDA 3.2x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: entrada_directa.",🔵 RSI en sobreventa | 🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 Cerca de soporte,2.7,9,0,False,37.3,0.58,1120968.0,9846000384.0,3.25,-7.4,gross,25.3,25.2,0.0,7.8,21871.0,14.5,1.11,10.81,26.7,26.7,-17.0,30.8,True,False,-1.6845,False,15.7,23.3,False,46.81,-17.1,False,False,82,0,0.84,38.18,False
