Ticker,Nombre,Mercado,Rules_Version,Model_Version,Config_Version,Evaluation_Timestamp,Score,Score_Cuantitativo,Score_Fundamental,Score_Valoracion,Score_Causal,Score_Recuperacion,Score_Tecnico,Score_Tecnico_Base,Score_Tecnico_Bonus,Vol_Medio_Diario,Net_Debt_EBITDA,Variacion_Deuda_Trimestral_%,Variacion_Margen_pp,EV_EBITDA,Caida_Max_Multianual_%,MACD_Semanal,MACD_Semanal_Giro,Estocastico_K,Estocastico_D,Estocastico_Giro,MA40_Semanal,Dist_MA40_Semanal_%,Base_Pattern_Detected,Trendline_Break,Paso_Filtro,hard_rules_applied,Capa1_Status,Base_Classification,Causal_Classification,Causal_Confidence,Problem_Type,Causal_Justification,Recovery_Status,Recovery_Signals,Technical_Status,Final_Classification,Entry_Zone_Min,Entry_Zone_Max,Entry_Zone,Exit_Zone_Min,Exit_Zone_Max,Exit_Zone,Invalidation_Conditions,Estimated_Horizon_Months,Short_Explanation,Summary_Explanation,Estado,Error
CAP.PA,CAPGEMINI,EUROSTOXX,1.0,script-v2.0,1.0,2026-05-31T10:38:37.054827+02:00,88.3,90.7,87.0,94.0,0.0,4.0,81.0,59.0,22.0,726938.0,2.29,55.8,,8.28,49.8,-7.4815,True,53.4,47.7,False,120.29,-15.2,True,False,True,Sin señales de recuperación,pass,seguimiento,pendiente,0.0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 3.33% con caída del 34.0% | analyst_upgrade (media): Target 148.71 vs precio 101.95 (+46%), recMean 1.72, recKey buy",fuerte,seguimiento,98.94,101.95,98.94 - 101.95,120.46,131.37,120.46 - 131.37,Pérdida del soporte en 98.94 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"CAPGEMINI está un 34.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.7%, deuda neta/EBITDA 2.3x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Volumen creciente. Clasificación: seguimiento.","CAPGEMINI está un 34.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.7%, deuda neta/EBITDA 2.3x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Volumen creciente. Clasificación: seguimiento.",OK,
9021.T,WEST JAPAN RAILWAY CO,ASIA,1.0,script-v2.0,1.0,2026-05-31T10:41:04.770184+02:00,87.6,91.1,81.0,100.0,0.0,7.0,77.0,77.0,0.0,2398636.0,3.48,7.0,-0.5,7.01,24.3,-108.5515,False,17.4,12.2,False,3090.4,-14.9,False,False,True,,pass,seguimiento,pendiente,0.0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 277.73 vs 240.08 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 3.71% con caída del 26.5% | analyst_upgrade (media): Target 3181.82 vs precio 2628.50 (+21%), recMean 2.64, recKey hold",fuerte,seguimiento,2595.0,2628.5,2595.00 - 2628.50,3040.45,3114.99,3040.45 - 3114.99,Pérdida del soporte en 2595.00 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"WEST JAPAN RAILWAY CO está un 26.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 10.2%, deuda neta/EBITDA 3.5x. Técnicamente 🔵 RSI en sobreventa, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","WEST JAPAN RAILWAY CO está un 26.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 10.2%, deuda neta/EBITDA 3.5x. Técnicamente 🔵 RSI en sobreventa, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",OK,
9022.T,CENTRAL JAPAN RAILWAY CO,ASIA,1.0,script-v2.0,1.0,2026-05-31T10:41:05.602510+02:00,87.2,89.0,81.0,96.0,0.0,7.0,82.0,64.0,18.0,2829996.0,4.28,9.9,,7.56,27.7,-143.3234,False,12.8,7.2,True,4161.09,-16.4,True,False,True,,pass,seguimiento,pendiente,0.0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 465.88 vs 390.66 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 0.92% con caída del 28.0% | analyst_upgrade (media): Target 4460.00 vs precio 3479.00 (+28%), recMean 2.42, recKey buy",fuerte,seguimiento,3305.05,3479.0,3305.05 - 3479.00,4105.5,4148.08,4105.50 - 4148.08,Pérdida del soporte en 3305.05 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"CENTRAL JAPAN RAILWAY CO está un 28.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.5%, deuda neta/EBITDA 4.3x. Técnicamente 🔵 RSI en sobreventa, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","CENTRAL JAPAN RAILWAY CO está un 28.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.5%, deuda neta/EBITDA 4.3x. Técnicamente 🔵 RSI en sobreventa, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",OK,
RI.PA,PERNOD RICARD,EUROSTOXX,1.0,script-v2.0,1.0,2026-05-31T10:38:46.057760+02:00,86.5,88.3,83.0,93.0,0.0,7.0,81.0,59.0,22.0,799538.0,3.89,8.0,,9.8,51.5,-4.6898,True,48.8,68.1,False,75.78,-16.3,True,False,True,,pass,seguimiento,pendiente,0.0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 6.45 vs 5.83 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 7.41% con caída del 41.0% | analyst_upgrade (media): Target 87.03 vs precio 63.42 (+37%), recMean 2.32, recKey buy",fuerte,seguimiento,61.79,63.42,61.79 - 63.42,76.79,91.33,76.79 - 91.33,Pérdida del soporte en 61.79 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"PERNOD RICARD está un 41.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 8.6%, deuda neta/EBITDA 3.9x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Volumen creciente. Clasificación: seguimiento.","PERNOD RICARD está un 41.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 8.6%, deuda neta/EBITDA 3.9x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Volumen creciente. Clasificación: seguimiento.",OK,
0700.HK,TENCENT,ASIA,1.0,script-v2.0,1.0,2026-05-31T10:41:14.422072+02:00,85.3,89.4,99.0,81.0,0.0,7.0,73.0,55.0,18.0,28386073.0,-0.19,,-0.5,13.77,36.7,-34.0586,False,12.7,8.9,True,563.13,-24.1,True,False,True,,pass,seguimiento,pendiente,0.0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 6.30 vs 6.28 (Diluted EPS) | dividend_maintained (baja): Dividendo actual 1.24% con caída del 37.5% | analyst_upgrade (media): Target 710.97 vs precio 427.20 (+66%), recMean 1.35, recKey strong_buy",fuerte,seguimiento,405.84,427.2,405.84 - 427.20,568.32,580.55,568.32 - 580.55,Pérdida del soporte en 405.84 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"TENCENT está un 37.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 20.5%, deuda neta/EBITDA -0.2x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","TENCENT está un 37.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 20.5%, deuda neta/EBITDA -0.2x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",OK,
CPB,The Campbell's Company,SP500,1.0,script-v2.0,1.0,2026-05-31T10:40:30.126707+02:00,85.0,87.7,84.0,91.0,0.0,1.0,77.0,55.0,22.0,8904066.0,3.92,6.3,0.3,7.53,56.5,-2.1972,True,85.6,70.0,False,26.43,-20.1,True,False,True,Sin señales de recuperación,pass,seguimiento,pendiente,0.0,desconocido,Pendiente de implementar,ausente,dividend_maintained (baja): Dividendo actual 7.39% con caída del 39.7%,fuerte,seguimiento,20.03,20.75,20.03 - 20.75,26.57,29.75,26.57 - 29.75,Pérdida del soporte en 20.03 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"The Campbell's Company está un 39.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.9%, deuda neta/EBITDA 3.9x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","The Campbell's Company está un 39.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.9%, deuda neta/EBITDA 3.9x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",OK,
TWE.AX,TREA WINE FPO [TWE],ASX,1.0,script-v2.0,1.0,2026-05-31T10:40:52.408125+02:00,83.0,86.9,72.0,100.0,0.0,7.0,71.0,53.0,18.0,6062659.0,1.81,,,-20.06,64.5,-0.4608,False,28.3,37.2,False,5.37,-21.0,True,True,True,,pass,seguimiento,pendiente,0.0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 0.54 vs 0.13 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 9.43% con caída del 50.5% | analyst_upgrade (media): Target 5.45 vs precio 4.24 (+29%), recMean 2.43, recKey buy",fuerte,seguimiento,4.11,4.12,4.11 - 4.12,5.46,7.28,5.46 - 7.28,Pérdida del soporte en 4.12 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"TREA WINE FPO [TWE] está un 50.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE -9.9%, deuda neta/EBITDA 1.8x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Bajo SMA200 con SMA50 girando. Clasificación: seguimiento.","TREA WINE FPO [TWE] está un 50.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE -9.9%, deuda neta/EBITDA 1.8x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Bajo SMA200 con SMA50 girando. Clasificación: seguimiento.",OK,
GIS,"General Mills, Inc.",SP500,1.0,script-v2.0,1.0,2026-05-31T10:40:27.146667+02:00,82.3,87.4,89.0,86.0,0.0,6.0,67.0,57.0,10.0,9548801.0,-0.12,-100.0,0.2,6.26,51.6,-3.3686,True,51.8,41.3,False,42.79,-21.0,False,False,True,,pass,seguimiento,pendiente,0.0,desconocido,Pendiente de implementar,parcial,debt_reduction (alta): Deuda 0.0M vs 13734.8M | dividend_maintained (baja): Dividendo actual 7.22% con caída del 38.7%,razonable,seguimiento,32.12,33.81,32.12 - 33.81,42.96,46.91,42.96 - 46.91,Pérdida del soporte en 32.12 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"General Mills, Inc. está un 38.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 23.6%, deuda neta/EBITDA -0.1x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","General Mills, Inc. está un 38.7% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 23.6%, deuda neta/EBITDA -0.1x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",OK,
3382.T,SEVEN & I HOLDINGS CO LTD,ASIA,1.0,script-v2.0,1.0,2026-05-31T10:41:05.983325+02:00,81.6,78.7,75.0,82.0,0.0,7.0,90.0,73.0,17.0,7336140.0,3.56,,,8.15,28.9,-65.0217,False,26.1,17.5,False,2056.45,-9.6,True,False,True,,pass,seguimiento,pendiente,0.0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 118.80 vs 66.61 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 3.23% con caída del 23.1% | analyst_upgrade (media): Target 2355.00 vs precio 1859.50 (+27%), recMean 2.38, recKey buy",fuerte,seguimiento,1832.12,1859.5,1832.12 - 1859.50,2049.09,2054.45,2049.09 - 2054.45,Pérdida del soporte en 1832.12 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"SEVEN & I HOLDINGS CO LTD está un 23.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 7.6%, deuda neta/EBITDA 3.6x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","SEVEN & I HOLDINGS CO LTD está un 23.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 7.6%, deuda neta/EBITDA 3.6x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",OK,
DSY.PA,DASSAULT SYSTEMES,EUROSTOXX,1.0,script-v2.0,1.0,2026-05-31T10:38:52.393663+02:00,80.0,84.0,100.0,70.0,0.0,9.0,68.0,50.0,18.0,2875830.0,-1.43,-21.8,0.0,13.41,53.3,-1.3426,False,22.3,34.4,False,22.24,-15.4,True,True,True,,pass,seguimiento,pendiente,0.0,desconocido,Pendiente de implementar,parcial,"debt_reduction (alta): Deuda 2479.4M vs 3169.2M | dividend_maintained (baja): Dividendo actual 1.44% con caída del 43.3% | analyst_upgrade (media): Target 23.02 vs precio 18.80 (+22%), recMean 2.57, recKey hold",razonable,seguimiento,18.01,18.41,18.01 - 18.41,22.47,28.19,22.47 - 28.19,Pérdida del soporte en 18.01 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"DASSAULT SYSTEMES está un 43.3% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.4%, deuda neta/EBITDA -1.4x. Técnicamente 🟢 Bajo SMA200 con SMA50 girando, 🟢 Volumen creciente. Clasificación: seguimiento.","DASSAULT SYSTEMES está un 43.3% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 13.4%, deuda neta/EBITDA -1.4x. Técnicamente 🟢 Bajo SMA200 con SMA50 girando, 🟢 Volumen creciente. Clasificación: seguimiento.",OK,
