Rank,Ticker,Nombre,Mercado,Sector,Industria,País,Moneda,Precio,Rules_Version,Model_Version,Config_Version,Evaluation_Timestamp,Score_Total,Score_Cuantitativo,Score_Fundamental,Score_Valoracion,Score_Causal,Score_Recuperacion,Score_Tecnico,Clasificacion,Clasificacion_Base,hard_rules_applied,Capa1_Pasa,Capa1_Status,Capa2_Causal_Classification,Capa2_Causal_Confidence,Capa2_Problem_Type,Capa2_Justification,Capa3_Recovery_Status,Capa3_Recovery_Signals,Capa4_Status,Capa5_Final_Classification,Capa5_Entry_Zone_Min,Capa5_Entry_Zone_Max,Capa5_Entry_Zone,Capa5_Exit_Zone_Min,Capa5_Exit_Zone_Max,Capa5_Exit_Zone,Capa5_Invalidation_Conditions,Capa5_Estimated_Horizon_Months,Capa5_Short_Explanation,Capa5_Summary_Explanation,Señales,Div_Yield_Actual_%,Historial_Div_Años_10,Consec_Antes_Corte,Recorte_Reciente,Payout_%,D/E,Vol_Medio_Diario,Net_Debt,Net_Debt_EBITDA,Variacion_Deuda_Trimestral_%,Tipo_Margen,Margen_Actual_%,Margen_Medio_4T_%,Variacion_Margen_pp,ROE_%,Cap_Millones,PER,P/B,EV_EBITDA,Caida_52s_%,Caida_Max_Multianual_%,Dist_SMA200_%,RSI_14,MACD_Cruce,MACD_Convergiendo,MACD_Semanal,MACD_Semanal_Giro,Estocastico_K,Estocastico_D,Estocastico_Giro,MA40_Semanal,Dist_MA40_Semanal_%,Base_Pattern_Detected,Trendline_Break,Technical_Base_Score,Technical_Bonus_Points,Vol_Ratio,Soporte,SMA50_Girando
1,0700.HK,TENCENT,ASIA,Communication Services,Internet Content & Information,China,HKD,436.6,1.0,script-v2.0,1.0,2026-09-25T13:00:09.900917+02:00,84.2,86.6,93,81,0,7,77,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"margin_stabilization (media): Margen gross 57.8% vs 56.9% (+0.9 pp) | dividend_maintained (baja): Dividendo actual 1.21% con caída del 36.1% | analyst_upgrade (media): Target 662.13 vs precio 436.60 (+52%), recMean 1.39, recKey strong_buy",fuerte,seguimiento,435.96,436.6,435.96 - 436.60,499.07,580.55,499.07 - 580.55,Pérdida del soporte en 435.96 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"TENCENT está un 36.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 19.9%, deuda neta/EBITDA 0.0x. Técnicamente 🟢 Cruce alcista MACD, 🟢 Cerca de soporte. Clasificación: seguimiento.","TENCENT está un 36.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 19.9%, deuda neta/EBITDA 0.0x. Técnicamente 🟢 Cruce alcista MACD, 🟢 Cerca de soporte. Clasificación: seguimiento.",🟢 Cruce alcista MACD | 🟢 Cerca de soporte | 🟢 MACD semanal girando al alza | 🟢 base_pattern_detected,1.21,11,19,False,18.0,0.39,27343046.0,12923994112.0,0.04,14.4,gross,56.7,57.4,-0.7,19.9,3932825.0,14.7,2.95,13.62,36.1,35.3,-12.5,48.2,True,False,-18.5716,True,39.6,44.3,False,489.24,-10.8,True,False,55,22,0.75,435.96,False
2,HEI.DE,Heidelberg Materials AG       I,EUROSTOXX,Basic Materials,Building Materials,Germany,EUR,145.25,1.0,script-v2.0,1.0,2026-09-25T12:57:46.666115+02:00,83.3,82.4,92,74,0,4,86,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 2.48% con caída del 39.9% | analyst_upgrade (media): Target 210.20 vs precio 145.25 (+45%), recMean 2.00, recKey buy",fuerte,seguimiento,144.97,145.25,144.97 - 145.25,183.11,205.53,183.11 - 205.53,Pérdida del soporte en 144.97 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"Heidelberg Materials AG       I está un 39.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.7%, deuda neta/EBITDA 1.9x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","Heidelberg Materials AG       I está un 39.9% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.7%, deuda neta/EBITDA 1.9x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI recuperándose de sobreventa | 🟢 Divergencia alcista RSI | 🟡 MACD convergiendo | 🟢 Cerca de soporte | 🟢 Estocástico sale de sobreventa | 🟢 base_pattern_detected,2.48,11,20,False,31.3,0.5,420808.0,7790899968.0,1.91,46.9,,64.3,,,11.7,25535.0,12.6,1.37,8.36,39.9,38.7,-20.7,35.2,False,True,-9.3672,False,12.5,8.1,True,182.04,-20.2,True,False,68,18,0.57,144.97,False
3,MC.PA,LVMH,EUROSTOXX,Consumer Cyclical,Luxury Goods,France,EUR,396.85,1.0,script-v2.0,1.0,2026-09-25T12:57:56.472328+02:00,81.8,86.7,100,75,0,4,67,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 3.28% con caída del 39.4% | analyst_upgrade (media): Target 541.35 vs precio 396.85 (+36%), recMean 1.92, recKey buy",razonable,seguimiento,377.01,396.85,377.01 - 396.85,496.11,556.5,496.11 - 556.50,Pérdida del soporte en 377.01 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"LVMH está un 39.4% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 16.6%, deuda neta/EBITDA 1.2x. Técnicamente 🔵 RSI en sobreventa, 🟡 MACD convergiendo. Clasificación: seguimiento.","LVMH está un 39.4% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 16.6%, deuda neta/EBITDA 1.2x. Técnicamente 🔵 RSI en sobreventa, 🟡 MACD convergiendo. Clasificación: seguimiento.",🔵 RSI en sobreventa | 🟡 MACD convergiendo | 🟢 base_pattern_detected,3.28,11,20,False,59.2,0.53,506936.0,24936998912.0,1.24,1.1,,66.4,,,16.6,195633.0,18.1,2.87,11.09,39.4,45.9,-20.0,30.6,False,True,-24.3954,False,3.2,2.8,False,492.59,-19.4,True,False,55,12,0.78,,False
4,9022.T,CENTRAL JAPAN RAILWAY CO,ASIA,Industrials,Railroads,Japan,JPY,3778.0,1.0,script-v2.0,1.0,2026-09-25T13:00:00.479358+02:00,81.5,79.7,77,82,0,4,87,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,eps_stabilization (media): EPS 149.59 vs 147.88 (Diluted EPS) | dividend_maintained (baja): Dividendo actual 0.85% con caída del 21.8%,fuerte,seguimiento,3763.5,3778.0,3763.50 - 3778.00,4012.42,4105.5,4012.42 - 4105.50,Pérdida del soporte en 3763.50 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"CENTRAL JAPAN RAILWAY CO está un 21.8% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.2%, deuda neta/EBITDA 4.3x. Técnicamente 🟡 MACD convergiendo, 🟢 Bajo SMA200 con SMA50 girando. Clasificación: seguimiento.","CENTRAL JAPAN RAILWAY CO está un 21.8% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.2%, deuda neta/EBITDA 4.3x. Técnicamente 🟡 MACD convergiendo, 🟢 Bajo SMA200 con SMA50 girando. Clasificación: seguimiento.",🟡 MACD convergiendo | 🟢 Bajo SMA200 con SMA50 girando | 🟢 Cerca de soporte | 🟢 Estocástico sale de sobreventa | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected,0.85,11,20,False,5.6,0.92,2632093.0,4425204924416.0,4.28,11.6,,51.9,,,11.2,3586758.0,6.6,0.69,7.8,21.8,21.5,-5.8,43.9,False,True,-20.7077,False,11.7,11.3,True,3968.9,-4.8,True,False,64,23,1.24,3763.5,True
5,RI.PA,PERNOD RICARD,EUROSTOXX,Consumer Defensive,Beverages - Wineries & Distilleries,France,EUR,59.14,1.0,script-v2.0,1.0,2026-09-25T12:57:59.107922+02:00,81.3,84.7,73,95,0,12,71,entrada_directa,entrada_directa,,True,pass,pendiente,0,desconocido,Pendiente de implementar,confirmada,"eps_stabilization (media): EPS 6.45 vs 5.83 (annual_eps_fallback) | debt_reduction (alta): Deuda 12677.0M vs 13602.0M | dividend_maintained (baja): Dividendo actual 7.95% con caída del 34.5% | analyst_upgrade (media): Target 81.76 vs precio 59.14 (+38%), recMean 2.50, recKey buy",fuerte,entrada_directa,56.18,59.14,56.18 - 59.14,66.24,76.79,66.24 - 76.79,Pérdida del soporte en 56.18 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"PERNOD RICARD está un 34.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 7.6%, deuda neta/EBITDA 4.1x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Cruce alcista MACD. Clasificación: entrada_directa.","PERNOD RICARD está un 34.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 7.6%, deuda neta/EBITDA 4.1x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Cruce alcista MACD. Clasificación: entrada_directa.",🔵 RSI recuperándose de sobreventa | 🟢 Cruce alcista MACD | 🟢 base_pattern_detected,7.95,11,20,False,98.6,0.77,663354.0,10684000256.0,4.07,-6.8,,58.4,,,7.6,14892.0,12.4,0.96,10.18,34.5,52.9,-10.7,35.3,True,False,-1.8348,False,8.3,16.1,False,66.02,-10.4,True,False,59,12,0.57,,False
6,FMG.AX,FORTESCUE FPO [FMG],ASX,Basic Materials,Other Industrial Metals & Mining,Australia,AUD,16.37,1.0,script-v2.0,1.0,2026-09-25T12:59:38.669121+02:00,80.2,82.7,96,71,0,1,73,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,dividend_maintained (baja): Dividendo actual 6.60% con caída del 30.0%,fuerte,seguimiento,15.55,16.37,15.55 - 16.37,19.38,19.87,19.38 - 19.87,Pérdida del soporte en 15.55 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"FORTESCUE FPO [FMG] está un 30.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 14.2%, deuda neta/EBITDA 0.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","FORTESCUE FPO [FMG] está un 30.0% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 14.2%, deuda neta/EBITDA 0.1x. Técnicamente 🟢 Divergencia alcista RSI, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 base_pattern_detected,6.6,11,16,False,89.5,0.29,6521134.0,856999936.0,0.1,9.0,,40.1,,,14.2,50403.0,12.4,1.77,6.41,30.0,27.3,-15.5,39.0,True,False,-0.7835,False,13.2,29.4,False,19.25,-14.9,True,False,61,12,0.7,,False
7,SCG.AX,SCENTRE STAPLED [SCG],ASX,Real Estate,REIT - Retail,Australia,AUD,3.38,1.0,script-v2.0,1.0,2026-09-25T12:59:45.827816+02:00,79.9,78.5,86,72,0,9,84,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,eps_stabilization (media): EPS 0.34 vs 0.20 (annual_eps_fallback) | debt_reduction (alta): Deuda 14029.0M vs 16774.4M | dividend_maintained (baja): Dividendo actual 5.33% con caída del 20.8%,fuerte,seguimiento,3.21,3.38,3.21 - 3.38,3.63,3.69,3.63 - 3.69,Pérdida del soporte en 3.21 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"SCENTRE STAPLED [SCG] está un 20.8% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 10.4%, deuda neta/EBITDA 5.6x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","SCENTRE STAPLED [SCG] está un 20.8% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 10.4%, deuda neta/EBITDA 5.6x. Técnicamente 🔵 RSI en sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI en sobreventa | 🟢 Divergencia alcista RSI | 🟢 Cruce alcista MACD | 🟢 Estocástico sale de sobreventa | 🟡 Apoyo en MA40 semanal,5.33,11,16,False,47.1,0.72,11191097.0,13751199680.0,5.58,-16.4,,70.7,,,10.4,17675.0,8.9,0.91,12.76,20.8,17.0,-8.3,27.9,True,False,-0.0547,False,17.4,14.5,True,3.67,-8.0,False,False,73,11,0.8,,False
8,DG.PA,VINCI,EUROSTOXX,Industrials,Engineering & Construction,France,EUR,111.45,1.0,script-v2.0,1.0,2026-09-25T12:57:52.070814+02:00,78.5,78.3,89,69,0,7,79,seguimiento,seguimiento,,True,pass,pendiente,0,desconocido,Pendiente de implementar,parcial,"eps_stabilization (media): EPS 8.65 vs 8.43 (annual_eps_fallback) | dividend_maintained (baja): Dividendo actual 4.53% con caída del 22.1% | analyst_upgrade (media): Target 143.38 vs precio 111.45 (+29%), recMean 1.90, recKey buy",fuerte,seguimiento,110.47,111.45,110.47 - 111.45,121.68,122.82,121.68 - 122.82,Pérdida del soporte en 110.47 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,6-12,"VINCI está un 22.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 16.3%, deuda neta/EBITDA 2.0x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.","VINCI está un 22.1% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 16.3%, deuda neta/EBITDA 2.0x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Divergencia alcista RSI. Clasificación: seguimiento.",🔵 RSI recuperándose de sobreventa | 🟢 Divergencia alcista RSI | 🟢 Cerca de soporte | 🟡 Apoyo en MA40 semanal | 🟢 base_pattern_detected,4.53,11,20,False,55.5,1.21,855274.0,25782998016.0,2.02,9.7,,17.0,,,16.3,61622.0,12.4,2.02,7.09,22.1,19.8,-9.3,41.9,False,False,-3.1127,False,37.8,27.6,False,122.95,-9.4,True,False,62,17,0.52,110.47,False
9,EL.PA,ESSILORLUXOTTICA,EUROSTOXX,Healthcare,Medical Instruments & Supplies,France,EUR,143.7,1.0,script-v2.0,1.0,2026-09-25T12:57:53.769909+02:00,78.5,76.3,79,74,0,4,85,seguimiento,seguimiento,Sin señales de recuperación,True,pass,pendiente,0,desconocido,Pendiente de implementar,ausente,"dividend_maintained (baja): Dividendo actual 2.78% con caída del 55.6% | analyst_upgrade (media): Target 235.65 vs precio 143.70 (+64%), recMean 1.83, recKey buy",fuerte,seguimiento,138.3,143.7,138.30 - 143.70,195.87,275.23,195.87 - 275.23,Pérdida del soporte en 138.30 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,18-24,"ESSILORLUXOTTICA está un 55.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 6.7%, deuda neta/EBITDA 2.3x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Cruce alcista MACD. Clasificación: seguimiento.","ESSILORLUXOTTICA está un 55.6% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 6.7%, deuda neta/EBITDA 2.3x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Cruce alcista MACD. Clasificación: seguimiento.",🔵 RSI recuperándose de sobreventa | 🟢 Cruce alcista MACD | 🟢 Cerca de soporte | 🟢 base_pattern_detected,2.78,11,20,False,74.8,0.38,712049.0,13384999680.0,2.29,6.4,,60.0,,,6.7,65919.0,27.8,1.68,13.77,55.6,54.6,-26.6,39.5,True,False,-16.767,False,38.3,54.1,False,193.3,-25.7,True,False,73,12,1.03,138.3,False
10,SGO.PA,SAINT GOBAIN,EUROSTOXX,Industrials,Building Products & Equipment,France,EUR,70.22,1.0,script-v2.0,1.0,2026-09-25T12:57:59.418482+02:00,77.2,81.7,95,70,0,12,64,entrada_escalada,entrada_escalada,,True,pass,pendiente,0,desconocido,Pendiente de implementar,confirmada,"eps_stabilization (media): EPS 5.78 vs 5.64 (annual_eps_fallback) | debt_reduction (alta): Deuda 17270.0M vs 17729.0M | dividend_maintained (baja): Dividendo actual 3.28% con caída del 26.5% | analyst_upgrade (media): Target 97.66 vs precio 70.22 (+39%), recMean 1.94, recKey buy",razonable,entrada_escalada,66.71,70.22,66.71 - 70.22,77.47,81.26,77.47 - 81.26,Pérdida del soporte en 66.71 | ROE negativo durante 2 trimestres consecutivos | Ampliación de capital dilutiva | Recorte de rating a bono basura,12-18,"SAINT GOBAIN está un 26.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.0%, deuda neta/EBITDA 1.8x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Cruce alcista MACD. Clasificación: entrada_escalada.","SAINT GOBAIN está un 26.5% por debajo de su máximo 52s. Fundamentalmente sólida con ROE 11.0%, deuda neta/EBITDA 1.8x. Técnicamente 🔵 RSI recuperándose de sobreventa, 🟢 Cruce alcista MACD. Clasificación: entrada_escalada.",🔵 RSI recuperándose de sobreventa | 🟢 Cruce alcista MACD | 🟡 Apoyo en MA40 semanal,3.28,10,6,False,42.7,0.66,965667.0,11518999552.0,1.75,-2.6,,27.2,,,11.0,34319.0,13.0,1.35,7.04,26.5,30.8,-9.4,36.0,True,False,-1.3909,False,30.9,27.3,False,77.41,-9.3,False,False,59,5,0.52,,False
